session_id,perfil_usuario,tipo_dispositivo,dia_semana,faixa_horaria,origem_acesso,objetivo_sessao,pageviews,tempo_busca_segundos,tempo_leitura_segundos,tempo_total_segundos,usou_busca,clicou_comunicado,clicou_link_operacional,sucesso_encontrou_o_que_queria,tipo_conteudo_principal,numero_interacoes,proporcao_tempo_leitura,abandono_rapido
2222,Administrativo,desktop,quinta,08-11,busca_interna,buscar_pessoa,1,59.59,21.17,81.93,1,0,0,1,Site Page,2,0.2584,0
2223,Tecnico,desktop,quarta,08-11,link_email,acompanhar_noticias,1,6.49,91.13,109.53,0,0,0,1,News Post,1,0.832,0
2224,Tecnico,desktop,sexta,06-08,atalho_sistema,buscar_pessoa,4,27.61,14.56,44.53,0,0,0,0,Site Page,4,0.327,1
2225,Operacional,desktop,sexta,11-14,link_email,acompanhar_noticias,3,10.65,65.91,82.04,0,1,0,1,News Post,4,0.8034,0
2226,Tecnico,desktop,quinta,20-06,link_email,buscar_documento,2,71.71,15.59,98.58,1,0,0,1,Document,3,0.1581,0
2227,Tecnico,desktop,domingo,08-11,busca_interna,buscar_sistema,6,31.6,9.98,75.37,1,0,1,0,Site Page,8,0.1324,0
2228,Pesquisador,desktop,quinta,08-11,atalho_sistema,buscar_sistema,4,27.54,16.66,59.59,0,0,0,1,Site Page,4,0.2796,0
2229,Pesquisador,desktop,sexta,14-17,atalho_sistema,buscar_pessoa,3,108.86,34.1,152.04,0,0,0,0,Site Page,3,0.2243,0
2230,Pesquisador,desktop,sexta,06-08,busca_interna,buscar_sistema,5,82.23,49.79,139.14,1,0,1,0,Site Page,7,0.3578,0
2231,Pesquisador,desktop,sabado,06-08,atalho_sistema,buscar_documento,3,9.92,30.7,49.68,0,0,1,1,Document,4,0.618,0
2232,Administrativo,desktop,quarta,14-17,home_direta,buscar_documento,5,42.87,22.83,73.14,0,0,1,1,Document,6,0.3121,0
2233,Administrativo,desktop,sexta,14-17,busca_interna,ler_comunicado,9,17.63,30.26,50.83,1,1,0,0,News Post,11,0.5953,0
2234,Tecnico,desktop,quarta,06-08,busca_interna,buscar_documento,2,69.46,22.8,108.49,1,0,1,1,Document,4,0.2102,0
2235,Pesquisador,desktop,quarta,14-17,busca_interna,buscar_documento,2,49.52,11.23,77.57,1,0,0,1,Document,3,0.1448,0
2236,Tecnico,desktop,quinta,08-11,atalho_sistema,buscar_pessoa,1,52.65,20.75,92.8,1,0,0,1,Site Page,2,0.2236,0
2237,Pesquisador,desktop,quarta,06-08,busca_interna,buscar_documento,2,75.15,33.48,111.17,1,0,0,1,Document,3,0.3012,0
2238,Pesquisador,desktop,quinta,06-08,atalho_sistema,buscar_sistema,5,31.12,17.93,77.18,0,0,1,1,Site Page,6,0.2323,0
2239,Tecnico,desktop,quinta,14-17,busca_interna,buscar_pessoa,1,29.76,38.54,77.56,1,0,0,0,Site Page,2,0.4969,0
2240,Administrativo,desktop,segunda,08-11,busca_interna,buscar_documento,4,51.42,39.07,122.33,1,0,1,1,Document,6,0.3194,0
2241,Tecnico,desktop,segunda,14-17,atalho_sistema,buscar_sistema,6,17.54,13.39,95.95,0,0,0,1,Site Page,6,0.1396,0
2242,Tecnico,desktop,sexta,17-20,atalho_sistema,buscar_sistema,5,34.85,15.8,85.79,0,0,1,0,Site Page,6,0.1842,0
2243,Tecnico,desktop,segunda,11-14,atalho_sistema,buscar_sistema,3,12.01,47.46,82.42,0,0,1,1,Site Page,4,0.5758,0
2244,Administrativo,desktop,quarta,08-11,busca_interna,buscar_pessoa,1,49.97,36.77,89.73,1,0,0,1,Site Page,2,0.4098,0
2245,Operacional,desktop,terca,14-17,home_direta,ler_comunicado,4,5.21,100.09,112.52,0,1,0,1,News Post,5,0.8895,0
2246,Tecnico,desktop,quarta,08-11,busca_interna,buscar_documento,1,49.46,9.98,70.58,1,0,1,0,Document,3,0.1414,0
2247,Administrativo,desktop,domingo,14-17,busca_interna,buscar_documento,1,61.88,16.71,87.26,1,0,1,1,Document,3,0.1915,0
2248,Operacional,desktop,segunda,11-14,link_email,acompanhar_noticias,5,10.2,31.66,49.86,0,1,0,1,News Post,6,0.635,0
2249,Pesquisador,desktop,terca,06-08,atalho_sistema,buscar_pessoa,3,83.09,12.84,102.3,1,0,0,1,Site Page,4,0.1255,0
2250,Pesquisador,desktop,quarta,11-14,link_email,acompanhar_noticias,4,18.84,15.99,46.78,0,1,0,1,News Post,5,0.3418,0
2251,Administrativo,desktop,sexta,08-11,atalho_sistema,buscar_sistema,3,54.74,13.13,77.09,0,0,0,1,Site Page,3,0.1703,0
2252,Tecnico,desktop,quinta,14-17,busca_interna,buscar_documento,6,46.1,8.05,70.11,1,0,1,0,Document,8,0.1148,0
2253,Tecnico,desktop,segunda,11-14,atalho_sistema,buscar_sistema,3,10.44,25.74,59.0,0,0,0,0,Site Page,3,0.4363,0
2254,Administrativo,desktop,domingo,11-14,busca_interna,buscar_documento,1,36.17,16.9,76.44,1,0,1,1,Document,3,0.2211,0
2255,Operacional,desktop,terca,17-20,atalho_sistema,buscar_sistema,3,25.57,9.54,71.37,0,0,1,0,Site Page,4,0.1337,0
2256,Pesquisador,desktop,segunda,17-20,busca_interna,ler_comunicado,3,7.87,119.97,160.27,1,0,0,1,News Post,4,0.7485,0
2257,Tecnico,desktop,segunda,06-08,link_email,ler_comunicado,6,10.46,464.76,486.38,0,1,0,0,News Post,7,0.9555,0
2258,Pesquisador,desktop,quarta,20-06,busca_interna,ler_comunicado,7,22.27,152.45,197.97,1,1,0,1,News Post,9,0.7701,0
2259,Pesquisador,desktop,quinta,08-11,link_email,acompanhar_noticias,3,7.86,16.54,37.41,0,0,0,1,News Post,3,0.4421,0
2260,Pesquisador,desktop,terca,11-14,busca_interna,buscar_documento,2,121.56,12.5,138.41,1,0,0,1,Document,3,0.0903,0
2261,Tecnico,desktop,terca,14-17,link_email,acompanhar_noticias,7,38.97,18.69,104.17,0,0,0,1,News Post,7,0.1794,0
2262,Operacional,desktop,sexta,08-11,link_email,acompanhar_noticias,1,17.1,132.69,183.73,0,1,0,1,News Post,2,0.7222,0
2263,Pesquisador,desktop,terca,08-11,busca_interna,buscar_documento,3,32.73,47.61,115.38,1,0,1,1,Document,5,0.4126,0
2264,Pesquisador,desktop,segunda,11-14,busca_interna,buscar_documento,5,18.1,20.93,48.3,1,0,1,1,Document,7,0.4333,0
2265,Operacional,desktop,domingo,06-08,atalho_sistema,buscar_documento,1,24.97,19.19,50.03,0,0,1,0,Document,2,0.3836,0
2266,Administrativo,desktop,sexta,08-11,atalho_sistema,buscar_sistema,7,11.32,16.01,32.8,0,0,1,1,Site Page,8,0.4881,0
2267,Administrativo,desktop,segunda,11-14,busca_interna,buscar_documento,1,28.62,7.22,44.43,1,0,1,0,Document,3,0.1625,1
2268,Pesquisador,desktop,segunda,17-20,home_direta,acompanhar_noticias,6,29.42,29.18,72.77,0,1,0,0,News Post,7,0.401,0
2269,Pesquisador,desktop,quarta,08-11,home_direta,buscar_documento,2,41.32,17.2,86.63,0,0,0,1,Document,2,0.1985,0
2270,Pesquisador,desktop,quarta,17-20,home_direta,buscar_sistema,6,29.09,56.81,94.05,0,0,1,0,Site Page,7,0.604,0
2271,Administrativo,desktop,segunda,08-11,atalho_sistema,buscar_documento,2,97.73,36.2,155.34,1,0,1,0,Document,4,0.233,0
2272,Tecnico,desktop,sexta,08-11,atalho_sistema,buscar_documento,1,57.64,4.36,69.84,1,0,1,1,Document,3,0.0624,0
2273,Pesquisador,desktop,quarta,11-14,link_email,acompanhar_noticias,4,25.14,112.13,142.99,0,1,0,1,News Post,5,0.7842,0
2274,Operacional,desktop,quarta,11-14,atalho_sistema,buscar_sistema,7,16.69,7.03,33.45,0,0,0,1,Site Page,7,0.2102,0
2275,Pesquisador,desktop,sexta,11-14,busca_interna,buscar_documento,1,21.35,40.51,80.41,1,0,1,1,Document,3,0.5038,0
2276,Pesquisador,desktop,segunda,08-11,atalho_sistema,buscar_sistema,3,34.89,14.46,58.31,0,0,1,0,Site Page,4,0.248,0
2277,Pesquisador,desktop,quarta,11-14,atalho_sistema,acompanhar_noticias,5,7.77,79.9,113.21,0,1,0,1,News Post,6,0.7058,0
2278,Administrativo,desktop,quarta,08-11,atalho_sistema,buscar_documento,1,22.49,7.15,59.79,0,0,0,1,Document,1,0.1196,0
2279,Tecnico,desktop,terca,08-11,busca_interna,buscar_documento,1,70.9,15.15,123.58,1,0,0,0,Document,2,0.1226,0
2280,Administrativo,desktop,segunda,08-11,home_direta,buscar_pessoa,3,86.35,1.75,102.85,1,0,0,1,Site Page,4,0.017,0
2281,Tecnico,desktop,sexta,06-08,busca_interna,buscar_sistema,2,104.18,20.08,142.65,1,0,1,1,Site Page,4,0.1408,0
2282,Tecnico,desktop,quarta,14-17,link_email,buscar_documento,4,24.53,30.0,83.37,0,0,0,1,Document,4,0.3598,0
2283,Pesquisador,desktop,sabado,08-11,home_direta,acompanhar_noticias,3,9.63,30.87,49.17,0,1,0,1,News Post,4,0.6278,0
2284,Administrativo,desktop,quarta,06-08,link_email,buscar_pessoa,2,77.36,45.0,130.17,1,0,0,1,Site Page,3,0.3457,0
2285,Pesquisador,desktop,terca,11-14,link_email,ler_comunicado,1,5.89,88.92,101.38,0,1,0,1,News Post,2,0.8771,0
2286,Pesquisador,desktop,quinta,08-11,busca_interna,buscar_documento,1,32.87,57.96,103.41,1,0,1,1,Document,3,0.5605,0
2287,Administrativo,desktop,quarta,14-17,link_email,ler_comunicado,2,3.38,56.39,73.14,0,1,0,1,News Post,3,0.771,0
2288,Administrativo,desktop,segunda,06-08,home_direta,buscar_documento,2,50.49,31.77,93.46,0,0,0,1,Document,2,0.3399,0
2289,Pesquisador,mobile_web,domingo,08-11,busca_interna,buscar_documento,4,11.15,83.66,114.32,1,0,1,1,Document,6,0.7318,0
2290,Administrativo,desktop,sexta,08-11,link_email,acompanhar_noticias,3,14.4,61.19,81.41,0,1,0,1,News Post,4,0.7516,0
2291,Administrativo,desktop,quarta,11-14,link_email,ler_comunicado,6,11.88,47.28,76.46,0,0,0,1,News Post,6,0.6184,0
2292,Administrativo,desktop,segunda,11-14,busca_interna,buscar_pessoa,1,84.98,20.44,121.75,1,0,0,0,Site Page,2,0.1679,0
2293,Tecnico,desktop,quarta,08-11,link_email,acompanhar_noticias,4,8.1,22.16,53.84,0,1,0,0,News Post,5,0.4116,0
2294,Operacional,desktop,terca,08-11,busca_interna,ler_comunicado,4,21.27,81.78,134.23,1,1,0,0,News Post,6,0.6093,0
2295,Administrativo,desktop,quinta,14-17,home_direta,buscar_documento,3,42.32,45.54,126.99,0,0,1,1,Document,4,0.3586,0
2296,Operacional,desktop,segunda,08-11,busca_interna,buscar_sistema,4,128.84,20.81,160.98,1,0,1,1,Site Page,6,0.1293,0
2297,Operacional,desktop,quarta,08-11,atalho_sistema,buscar_sistema,1,10.23,15.78,39.55,0,0,1,1,Site Page,2,0.399,0
2298,Tecnico,desktop,sexta,08-11,atalho_sistema,buscar_sistema,2,35.73,22.06,80.85,0,0,1,1,Site Page,3,0.2729,0
2299,Pesquisador,desktop,terca,08-11,busca_interna,acompanhar_noticias,2,19.17,68.41,91.39,1,1,0,1,News Post,4,0.7486,0
2300,Administrativo,desktop,segunda,11-14,link_email,acompanhar_noticias,1,32.49,106.18,148.9,0,1,0,1,News Post,2,0.7131,0
2301,Operacional,desktop,quarta,14-17,home_direta,acompanhar_noticias,1,21.2,145.4,173.04,0,1,0,1,News Post,2,0.8403,0
2302,Tecnico,desktop,segunda,06-08,busca_interna,buscar_documento,2,222.14,34.38,272.68,1,0,1,0,Document,4,0.1261,0
2303,Pesquisador,desktop,quarta,06-08,atalho_sistema,buscar_documento,1,27.41,7.07,68.86,0,0,0,1,Document,1,0.1027,0
2304,Pesquisador,desktop,terca,08-11,atalho_sistema,ler_comunicado,4,15.07,83.02,111.62,0,1,0,1,News Post,5,0.7438,0
2305,Administrativo,desktop,quinta,11-14,atalho_sistema,buscar_sistema,3,37.77,52.15,95.18,0,0,1,0,Site Page,4,0.5479,0
2306,Pesquisador,desktop,terca,08-11,home_direta,buscar_documento,5,49.72,78.8,136.25,0,0,0,0,Document,5,0.5783,0
2307,Operacional,desktop,quinta,17-20,home_direta,ler_comunicado,3,34.29,82.74,127.23,0,0,0,1,News Post,3,0.6503,0
2308,Tecnico,desktop,sexta,11-14,busca_interna,buscar_documento,3,142.0,16.96,162.51,1,0,1,1,Document,5,0.1044,0
2309,Administrativo,desktop,terca,11-14,home_direta,buscar_documento,2,19.29,78.97,136.58,0,0,1,0,Document,3,0.5782,0
2310,Operacional,desktop,segunda,08-11,atalho_sistema,buscar_sistema,2,64.27,31.42,111.67,0,0,1,0,Site Page,3,0.2814,0
2311,Administrativo,desktop,domingo,08-11,home_direta,buscar_pessoa,1,73.39,11.61,119.22,1,0,0,0,Site Page,2,0.0974,0
2312,Pesquisador,desktop,quinta,17-20,busca_interna,buscar_pessoa,1,47.6,3.59,81.92,1,0,0,1,Site Page,2,0.0438,0
2313,Tecnico,desktop,terca,11-14,home_direta,buscar_documento,3,20.23,41.73,72.31,0,0,1,1,Document,4,0.5771,0
2314,Operacional,desktop,quinta,17-20,home_direta,acompanhar_noticias,3,8.26,29.08,62.43,0,0,0,1,News Post,3,0.4658,0
2315,Operacional,desktop,terca,06-08,link_email,ler_comunicado,4,12.51,264.56,286.22,0,0,0,1,News Post,4,0.9243,0
2316,Operacional,desktop,segunda,14-17,home_direta,ler_comunicado,4,12.22,107.53,128.64,0,1,0,1,News Post,5,0.8359,0
2317,Pesquisador,desktop,terca,06-08,atalho_sistema,ler_comunicado,4,5.41,91.71,127.71,0,1,0,1,News Post,5,0.7181,0
2318,Administrativo,desktop,sexta,08-11,link_email,buscar_sistema,3,8.86,40.93,95.24,0,0,1,1,Site Page,4,0.4298,0
2319,Pesquisador,desktop,terca,11-14,atalho_sistema,buscar_sistema,4,24.02,12.85,47.63,0,0,1,0,Site Page,5,0.2698,0
2320,Operacional,desktop,quarta,14-17,atalho_sistema,buscar_documento,2,18.97,22.82,43.59,0,0,1,0,Document,3,0.5235,1
2321,Pesquisador,desktop,domingo,08-11,home_direta,acompanhar_noticias,4,15.65,39.84,114.13,0,1,0,1,News Post,5,0.3491,0
2322,Pesquisador,desktop,terca,08-11,home_direta,buscar_sistema,3,20.23,12.74,35.23,0,0,1,1,Site Page,4,0.3616,0
2323,Administrativo,desktop,sexta,08-11,home_direta,acompanhar_noticias,3,9.83,34.76,69.71,0,0,0,1,News Post,3,0.4986,0
2324,Tecnico,desktop,terca,14-17,busca_interna,buscar_sistema,1,68.2,45.91,136.79,1,0,1,0,Site Page,3,0.3356,0
2325,Tecnico,desktop,quarta,17-20,link_email,acompanhar_noticias,6,7.84,80.91,95.46,0,1,0,1,News Post,7,0.8476,0
2326,Operacional,desktop,terca,14-17,link_email,acompanhar_noticias,1,12.96,40.58,63.97,0,1,0,1,News Post,2,0.6344,0
2327,Administrativo,desktop,segunda,17-20,home_direta,acompanhar_noticias,3,18.99,51.42,75.7,0,0,0,1,News Post,3,0.6793,0
2328,Tecnico,mobile_web,quarta,11-14,home_direta,buscar_pessoa,2,73.7,21.79,97.97,1,0,0,1,Site Page,3,0.2224,0
2329,Administrativo,desktop,quarta,14-17,atalho_sistema,buscar_sistema,3,46.72,11.14,65.89,0,0,1,0,Site Page,4,0.1691,0
2330,Operacional,desktop,quarta,06-08,home_direta,acompanhar_noticias,5,9.99,166.21,220.6,0,1,0,0,News Post,6,0.7534,0
2331,Tecnico,desktop,terca,08-11,atalho_sistema,buscar_sistema,1,17.05,12.98,51.33,0,0,1,0,Site Page,2,0.2529,0
2332,Administrativo,desktop,sabado,08-11,busca_interna,buscar_documento,1,11.14,10.88,38.28,1,0,1,1,Document,3,0.2842,0
2333,Pesquisador,desktop,quarta,08-11,home_direta,acompanhar_noticias,7,6.79,72.37,102.18,0,1,0,1,News Post,8,0.7083,0
2334,Tecnico,desktop,domingo,06-08,atalho_sistema,buscar_sistema,2,11.8,45.91,65.02,0,0,0,1,Site Page,2,0.7061,0
2335,Tecnico,desktop,quinta,08-11,atalho_sistema,buscar_sistema,6,25.48,24.42,83.73,0,0,1,0,Site Page,7,0.2917,0
2336,Administrativo,desktop,segunda,08-11,home_direta,ler_comunicado,2,7.75,40.1,83.11,0,1,0,0,News Post,3,0.4825,0
2337,Administrativo,desktop,quinta,11-14,link_email,ler_comunicado,5,11.14,39.91,70.28,0,1,0,0,News Post,6,0.5679,0
2338,Pesquisador,desktop,sexta,06-08,link_email,ler_comunicado,1,6.28,97.34,116.65,0,0,0,1,News Post,1,0.8345,0
2339,Administrativo,desktop,quinta,20-06,home_direta,acompanhar_noticias,5,10.73,25.92,51.63,0,1,0,1,News Post,6,0.502,0
2340,Pesquisador,desktop,terca,11-14,home_direta,acompanhar_noticias,5,12.11,85.81,106.81,0,0,0,1,News Post,5,0.8034,0
2341,Pesquisador,desktop,segunda,06-08,home_direta,acompanhar_noticias,4,7.19,28.79,46.79,0,1,0,1,News Post,5,0.6153,0
2342,Operacional,desktop,sexta,08-11,busca_interna,buscar_documento,4,60.52,15.75,77.96,1,0,1,0,Document,6,0.202,0
2343,Administrativo,desktop,quinta,08-11,home_direta,buscar_sistema,5,47.39,5.41,65.96,0,0,0,1,Site Page,5,0.082,0
2344,Tecnico,desktop,sexta,08-11,busca_interna,buscar_documento,1,22.44,14.1,47.78,1,0,1,0,Document,3,0.2951,0
2345,Operacional,desktop,terca,17-20,atalho_sistema,buscar_pessoa,1,22.27,45.37,96.73,0,0,0,0,Site Page,1,0.469,0
2346,Tecnico,desktop,terca,14-17,home_direta,buscar_pessoa,3,25.67,36.3,82.37,1,0,0,1,Site Page,4,0.4407,0
2347,Pesquisador,desktop,sexta,08-11,home_direta,buscar_documento,6,23.61,12.31,45.32,0,0,1,1,Document,7,0.2716,0
2348,Operacional,desktop,quinta,17-20,busca_interna,buscar_documento,2,57.23,45.85,110.36,1,0,1,1,Document,4,0.4155,0
2349,Pesquisador,desktop,quinta,11-14,atalho_sistema,buscar_documento,6,77.17,49.43,153.04,0,0,1,1,Document,7,0.323,0
2350,Pesquisador,desktop,sexta,11-14,link_email,acompanhar_noticias,6,10.21,9.84,31.88,0,0,0,1,News Post,6,0.3087,0
2351,Pesquisador,mobile_app,quarta,17-20,busca_interna,buscar_sistema,3,30.11,46.94,99.36,1,0,1,1,Site Page,5,0.4724,0
2352,Operacional,desktop,sexta,08-11,home_direta,ler_comunicado,6,6.0,262.99,282.74,0,1,0,1,News Post,7,0.9301,0
2353,Pesquisador,desktop,segunda,14-17,home_direta,ler_comunicado,6,4.15,113.89,141.56,0,0,0,0,News Post,6,0.8045,0
2354,Pesquisador,desktop,terca,11-14,home_direta,acompanhar_noticias,11,7.11,58.99,80.37,0,0,0,1,News Post,11,0.734,0
2355,Administrativo,desktop,quarta,14-17,home_direta,buscar_documento,1,165.14,30.93,212.58,1,0,1,1,Document,3,0.1455,0
2356,Administrativo,desktop,segunda,08-11,link_email,acompanhar_noticias,6,7.39,45.36,73.79,0,1,0,0,News Post,7,0.6147,0
2357,Pesquisador,desktop,quinta,08-11,home_direta,buscar_pessoa,2,121.67,19.45,156.97,1,0,0,1,Site Page,3,0.1239,0
2358,Tecnico,desktop,sexta,17-20,home_direta,buscar_pessoa,5,31.1,13.93,58.5,0,0,0,1,Site Page,5,0.2381,0
2359,Tecnico,desktop,terca,17-20,home_direta,buscar_documento,6,24.81,54.37,90.38,0,0,0,1,Document,6,0.6016,0
2360,Administrativo,desktop,segunda,14-17,busca_interna,buscar_documento,6,143.04,42.52,198.21,1,0,1,0,Document,8,0.2145,0
2361,Administrativo,desktop,terca,08-11,home_direta,buscar_sistema,1,22.4,23.94,49.98,0,0,1,1,Site Page,2,0.479,0
2362,Operacional,desktop,segunda,08-11,atalho_sistema,buscar_pessoa,1,14.5,15.74,33.07,1,0,0,1,Site Page,2,0.476,1
2363,Operacional,desktop,quinta,08-11,atalho_sistema,ler_comunicado,2,9.54,27.94,79.17,0,1,0,1,News Post,3,0.3529,0
2364,Pesquisador,desktop,sexta,06-08,atalho_sistema,buscar_sistema,4,15.44,39.41,73.59,0,0,1,1,Site Page,5,0.5355,0
2365,Pesquisador,desktop,sexta,06-08,busca_interna,buscar_documento,3,78.73,10.85,93.71,1,0,1,1,Document,5,0.1158,0
2366,Administrativo,desktop,segunda,08-11,atalho_sistema,buscar_sistema,4,19.49,20.42,62.5,0,0,1,0,Site Page,5,0.3267,0
2367,Operacional,desktop,sexta,06-08,home_direta,buscar_sistema,18,20.48,16.54,53.54,0,0,1,1,Site Page,19,0.3089,0
2368,Operacional,desktop,quinta,08-11,busca_interna,buscar_pessoa,4,105.16,17.74,129.23,1,0,0,1,Site Page,5,0.1373,0
2369,Pesquisador,desktop,quarta,17-20,link_email,ler_comunicado,9,18.41,55.68,81.52,0,1,0,1,News Post,10,0.683,0
2370,Pesquisador,desktop,domingo,06-08,home_direta,buscar_pessoa,2,31.45,18.4,60.7,1,0,0,0,Site Page,3,0.3031,0
2371,Administrativo,desktop,sabado,08-11,home_direta,ler_comunicado,3,10.84,70.08,86.76,0,0,0,1,News Post,3,0.8077,0
2372,Pesquisador,desktop,quarta,08-11,busca_interna,buscar_documento,2,59.74,47.96,160.07,1,0,0,1,Document,3,0.2996,0
2373,Tecnico,desktop,quinta,14-17,home_direta,buscar_sistema,1,98.82,14.29,126.01,0,0,1,1,Site Page,2,0.1134,0
2374,Administrativo,desktop,sexta,14-17,home_direta,acompanhar_noticias,9,5.24,27.89,35.08,0,0,0,0,News Post,9,0.795,1
2375,Pesquisador,desktop,sexta,08-11,atalho_sistema,buscar_pessoa,2,203.94,41.24,255.82,1,0,0,1,Site Page,3,0.1612,0
2376,Administrativo,desktop,segunda,14-17,atalho_sistema,buscar_documento,3,29.6,18.99,54.41,1,0,1,1,Document,5,0.349,0
2377,Operacional,desktop,segunda,17-20,home_direta,ler_comunicado,2,5.44,72.5,89.76,0,1,0,1,News Post,3,0.8077,0
2378,Tecnico,desktop,quarta,14-17,busca_interna,buscar_documento,2,123.35,12.98,144.19,1,0,1,1,Document,4,0.09,0
2379,Administrativo,desktop,quinta,11-14,atalho_sistema,buscar_sistema,2,56.0,32.93,95.9,0,0,1,1,Site Page,3,0.3434,0
2380,Administrativo,desktop,sexta,14-17,atalho_sistema,buscar_sistema,1,28.85,10.08,45.3,0,0,1,1,Site Page,2,0.2225,0
2381,Operacional,desktop,sexta,08-11,atalho_sistema,buscar_sistema,2,34.31,12.75,53.22,0,0,0,1,Site Page,2,0.2396,0
2382,Administrativo,desktop,quinta,08-11,atalho_sistema,buscar_sistema,6,20.71,18.26,52.82,0,0,1,1,Site Page,7,0.3457,0
2383,Pesquisador,desktop,quarta,08-11,link_email,acompanhar_noticias,2,18.93,63.52,97.68,0,0,0,1,News Post,2,0.6503,0
2384,Tecnico,desktop,segunda,08-11,busca_interna,buscar_pessoa,2,54.37,13.72,72.07,1,0,0,1,Site Page,3,0.1904,0
2385,Tecnico,mobile_web,sexta,08-11,atalho_sistema,buscar_pessoa,2,85.12,12.16,146.99,1,0,0,0,Site Page,3,0.0827,0
2386,Tecnico,desktop,domingo,06-08,busca_interna,buscar_documento,1,30.2,38.85,86.35,1,0,1,1,Document,3,0.4499,0
2387,Pesquisador,desktop,quarta,17-20,busca_interna,buscar_documento,5,27.4,9.86,47.96,1,0,1,1,Document,7,0.2056,0
2388,Tecnico,desktop,domingo,08-11,home_direta,acompanhar_noticias,2,3.31,54.31,68.15,0,1,0,0,News Post,3,0.7969,0
2389,Administrativo,desktop,sexta,11-14,link_email,ler_comunicado,3,8.82,32.73,57.46,0,1,0,1,News Post,4,0.5696,0
2390,Pesquisador,desktop,terca,08-11,atalho_sistema,ler_comunicado,2,6.18,70.01,97.77,0,1,0,1,News Post,3,0.7161,0
2391,Tecnico,desktop,quarta,11-14,atalho_sistema,acompanhar_noticias,2,12.46,56.06,72.26,0,1,0,0,News Post,3,0.7758,0
2392,Pesquisador,desktop,sabado,06-08,atalho_sistema,acompanhar_noticias,4,14.38,57.84,73.73,0,1,0,1,News Post,5,0.7845,0
2393,Administrativo,desktop,segunda,06-08,home_direta,acompanhar_noticias,2,21.26,155.46,189.55,0,1,0,1,News Post,3,0.8202,0
2394,Tecnico,desktop,quarta,14-17,atalho_sistema,acompanhar_noticias,5,8.29,22.58,37.26,0,1,0,1,News Post,6,0.606,0
2395,Pesquisador,desktop,segunda,08-11,link_email,ler_comunicado,3,7.82,119.93,177.02,0,1,0,1,News Post,4,0.6775,0
2396,Tecnico,desktop,quinta,06-08,atalho_sistema,acompanhar_noticias,3,5.8,118.4,155.95,0,1,0,1,News Post,4,0.7592,0
2397,Pesquisador,desktop,segunda,11-14,busca_interna,buscar_documento,6,285.73,26.25,313.56,1,0,1,1,Document,8,0.0837,0
2398,Tecnico,desktop,quarta,17-20,home_direta,buscar_sistema,3,28.47,21.26,60.04,0,0,0,1,Site Page,3,0.3541,0
2399,Operacional,desktop,sexta,11-14,home_direta,acompanhar_noticias,3,10.71,37.21,80.84,0,1,0,1,News Post,4,0.4603,0
2400,Administrativo,mobile_app,terca,08-11,home_direta,buscar_documento,3,39.36,18.15,75.93,0,0,1,0,Document,4,0.239,0
2401,Administrativo,desktop,domingo,08-11,home_direta,acompanhar_noticias,1,9.9,42.2,57.62,0,1,0,1,News Post,2,0.7324,0
2402,Tecnico,desktop,quinta,08-11,home_direta,buscar_sistema,3,65.86,40.79,123.91,0,0,1,0,Site Page,4,0.3292,0
2403,Operacional,desktop,terca,08-11,atalho_sistema,ler_comunicado,7,5.71,164.42,195.97,0,1,0,1,News Post,8,0.839,0
2404,Administrativo,desktop,segunda,14-17,home_direta,buscar_sistema,6,31.91,30.23,80.78,0,0,1,1,Site Page,7,0.3742,0
2405,Pesquisador,desktop,sabado,11-14,link_email,ler_comunicado,8,13.25,275.51,303.67,0,0,0,1,News Post,8,0.9073,0
2406,Operacional,desktop,quinta,11-14,home_direta,buscar_sistema,6,29.52,15.7,62.33,0,0,1,1,Site Page,7,0.2519,0
2407,Operacional,desktop,quinta,06-08,link_email,acompanhar_noticias,4,8.62,86.03,108.24,0,0,0,1,News Post,4,0.7948,0
2408,Pesquisador,desktop,sexta,14-17,link_email,acompanhar_noticias,6,11.37,84.6,100.35,0,0,0,0,News Post,6,0.843,0
2409,Pesquisador,desktop,segunda,08-11,home_direta,ler_comunicado,1,7.64,145.14,158.11,0,1,0,1,News Post,2,0.918,0
2410,Tecnico,mobile_app,segunda,08-11,busca_interna,buscar_documento,2,32.33,46.96,86.83,1,0,1,1,Document,4,0.5408,0
2411,Tecnico,desktop,sexta,06-08,atalho_sistema,buscar_sistema,1,31.42,38.95,91.39,0,0,1,0,Site Page,2,0.4262,0
2412,Administrativo,desktop,quarta,17-20,home_direta,buscar_sistema,4,15.08,9.53,46.15,0,0,0,0,Site Page,4,0.2065,0
2413,Pesquisador,desktop,sexta,08-11,busca_interna,buscar_documento,3,38.51,33.94,79.48,1,0,1,0,Document,5,0.427,0
